[2024-09-11T20:05:40.431766] Accepting connections; addr='AF_UNIX(/var/run/syslog)'
[2024-09-11T20:05:40.431848] Accepting connections; addr='AF_UNIX(/var/run/synosyslog)'
[2024-09-11T20:05:40.436293] Configuration reload request received, reloading configuration;
[2024-09-11T20:05:40.436317] Configuration reload finished;
[2024-09-11T20:05:40.559352] WARNING: Support for the global log-iw-size() option was removed, please use a per-source log-iw-size(); location='/etc/syslog-ng/syslog-ng.conf:10:21'
[2024-09-11T20:05:40.617544] Accepting connections; addr='AF_UNIX(/var/run/syslog)'
[2024-09-11T20:05:40.617612] Accepting connections; addr='AF_UNIX(/var/run/synosyslog)'
[2024-09-11T20:05:40.622014] Configuration reload request received, reloading configuration;
[2024-09-11T20:05:40.622040] Configuration reload finished;
[2024-09-11T20:05:43.860448] WARNING: Support for the global log-iw-size() option was removed, please use a per-source log-iw-size(); location='/etc/syslog-ng/syslog-ng.conf:10:21'
[2024-09-11T20:05:43.902245] Accepting connections; addr='AF_UNIX(/var/run/syslog)'
[2024-09-11T20:05:43.902339] Accepting connections; addr='AF_UNIX(/var/run/synosyslog)'
[2024-09-11T20:05:43.924693] Configuration reload request received, reloading configuration;
[2024-09-11T20:05:43.924722] Configuration reload finished;
[2024-09-11T20:05:44.071178] WARNING: Support for the global log-iw-size() option was removed, please use a per-source log-iw-size(); location='/etc/syslog-ng/syslog-ng.conf:10:21'
[2024-09-11T20:05:44.123243] Error reloading configuration; reason='Unable to trigger a reload while another reload attempt is in progress'
[2024-09-11T20:05:44.127177] Accepting connections; addr='AF_UNIX(/var/run/syslog)'
[2024-09-11T20:05:44.127276] Accepting connections; addr='AF_UNIX(/var/run/synosyslog)'
[2024-09-11T20:05:44.135921] Configuration reload request received, reloading configuration;
[2024-09-11T20:05:44.135948] Configuration reload finished;
[2024-09-11T20:05:44.203576] WARNING: Support for the global log-iw-size() option was removed, please use a per-source log-iw-size(); location='/etc/syslog-ng/syslog-ng.conf:10:21'
[2024-09-11T20:05:44.238777] Accepting connections; addr='AF_UNIX(/var/run/syslog)'
[2024-09-11T20:05:44.238851] Accepting connections; addr='AF_UNIX(/var/run/synosyslog)'
[2024-09-11T20:05:44.243627] Configuration reload request received, reloading configuration;
[2024-09-11T20:05:44.243652] Configuration reload finished;
[2024-09-11T20:09:09.188064] WARNING: Support for the global log-iw-size() option was removed, please use a per-source log-iw-size(); location='/etc/syslog-ng/syslog-ng.conf:10:21'
[2024-09-11T20:09:11.007724] Error reloading configuration; reason='Unable to trigger a reload while another reload attempt is in progress'
[2024-09-11T20:09:11.007745] EOF occurred while idle; fd='23'
[2024-09-11T20:09:11.007765] Syslog connection closed; fd='0', server='AF_UNIX(/var/run/synologan.sock)', time_reopen='10'
[2024-09-11T20:09:11.074227] Error reloading configuration; reason='Unable to trigger a reload while another reload attempt is in progress'
[2024-09-11T20:09:11.105907] Accepting connections; addr='AF_UNIX(/var/run/syslog)'
[2024-09-11T20:09:11.106010] Accepting connections; addr='AF_UNIX(/var/run/synosyslog)'
[2024-09-11T20:09:11.106232] Syslog connection established; fd='49', server='AF_UNIX(/var/run/synologan.sock)', local='AF_UNIX(anonymous)'
[2024-09-11T20:09:11.144360] Configuration reload request received, reloading configuration;
[2024-09-11T20:09:11.144389] Configuration reload finished;
[2024-09-11T20:09:25.631453] WARNING: Support for the global log-iw-size() option was removed, please use a per-source log-iw-size(); location='/etc/syslog-ng/syslog-ng.conf:10:21'
[2024-09-11T20:09:25.669171] Accepting connections; addr='AF_UNIX(/var/run/syslog)'
[2024-09-11T20:09:25.669267] Accepting connections; addr='AF_UNIX(/var/run/synosyslog)'
[2024-09-11T20:09:25.674463] Configuration reload request received, reloading configuration;
[2024-09-11T20:09:25.674488] Configuration reload finished;
[2024-09-11T20:09:30.118457] WARNING: Support for the global log-iw-size() option was removed, please use a per-source log-iw-size(); location='/etc/syslog-ng/syslog-ng.conf:10:21'
[2024-09-11T20:09:30.168827] Accepting connections; addr='AF_UNIX(/var/run/syslog)'
[2024-09-11T20:09:30.168905] Accepting connections; addr='AF_UNIX(/var/run/synosyslog)'
[2024-09-11T20:09:30.173305] Configuration reload request received, reloading configuration;
[2024-09-11T20:09:30.173329] Configuration reload finished;
[2024-09-11T20:09:48.145861] WARNING: Support for the global log-iw-size() option was removed, please use a per-source log-iw-size(); location='/etc/syslog-ng/syslog-ng.conf:10:21'
[2024-09-11T20:09:48.175401] WARNING: the match() filter without the use of the value() option is deprecated and hinders performance, please use a more specific filter like message() and/or program() instead; location='/usr/local/etc/syslog-ng/patterndb.d/SynologyDrive.conf:5:38'
[2024-09-11T20:09:48.194049] Accepting connections; addr='AF_UNIX(/var/run/syslog)'
[2024-09-11T20:09:48.194140] Accepting connections; addr='AF_UNIX(/var/run/synosyslog)'
[2024-09-11T20:09:48.198981] Configuration reload request received, reloading configuration;
[2024-09-11T20:09:48.199006] Configuration reload finished;
[2024-09-11T20:10:28.449736] WARNING: Support for the global log-iw-size() option was removed, please use a per-source log-iw-size(); location='/etc/syslog-ng/syslog-ng.conf:10:21'
[2024-09-11T20:10:28.491108] Accepting connections; addr='AF_UNIX(/var/run/syslog)'
[2024-09-11T20:10:28.491207] Accepting connections; addr='AF_UNIX(/var/run/synosyslog)'
[2024-09-11T20:10:28.497656] Configuration reload request received, reloading configuration;
[2024-09-11T20:10:28.497686] Configuration reload finished;
[2024-09-11T20:20:30.445639] WARNING: Support for the global log-iw-size() option was removed, please use a per-source log-iw-size(); location='/etc/syslog-ng/syslog-ng.conf:10:21'
[2024-09-11T20:20:30.609089] Accepting connections; addr='AF_UNIX(/var/run/syslog)'
[2024-09-11T20:20:30.609179] Accepting connections; addr='AF_UNIX(/var/run/synosyslog)'
[2024-09-11T20:20:30.615458] Configuration reload request received, reloading configuration;
[2024-09-11T20:20:30.615486] Configuration reload finished;
[2024-09-11T20:20:58.054581] WARNING: Support for the global log-iw-size() option was removed, please use a per-source log-iw-size(); location='/etc/syslog-ng/syslog-ng.conf:10:21'
[2024-09-11T20:20:58.096161] Accepting connections; addr='AF_UNIX(/var/run/syslog)'
[2024-09-11T20:20:58.096251] Accepting connections; addr='AF_UNIX(/var/run/synosyslog)'
[2024-09-11T20:20:58.101154] Configuration reload request received, reloading configuration;
[2024-09-11T20:20:58.101184] Configuration reload finished;
[2024-09-11T20:28:42.186052] WARNING: Support for the global log-iw-size() option was removed, please use a per-source log-iw-size(); location='/etc/syslog-ng/syslog-ng.conf:10:21'
[2024-09-11T20:28:42.231005] Accepting connections; addr='AF_UNIX(/var/run/syslog)'
[2024-09-11T20:28:42.231083] Accepting connections; addr='AF_UNIX(/var/run/synosyslog)'
[2024-09-11T20:28:42.235769] Configuration reload request received, reloading configuration;
[2024-09-11T20:28:42.235800] Configuration reload finished;
[2024-09-11T20:28:44.151816] WARNING: Support for the global log-iw-size() option was removed, please use a per-source log-iw-size(); location='/etc/syslog-ng/syslog-ng.conf:10:21'
[2024-09-11T20:28:44.234935] Accepting connections; addr='AF_UNIX(/var/run/syslog)'
[2024-09-11T20:28:44.235020] Accepting connections; addr='AF_UNIX(/var/run/synosyslog)'
[2024-09-11T20:28:44.239689] Configuration reload request received, reloading configuration;
[2024-09-11T20:28:44.239714] Configuration reload finished;
[2024-09-11T20:28:44.752703] EOF occurred while idle; fd='49'
[2024-09-11T20:28:44.752746] Syslog connection closed; fd='0', server='AF_UNIX(/var/run/synologan.sock)', time_reopen='10'
[2024-09-11T20:28:45.038808] WARNING: Support for the global log-iw-size() option was removed, please use a per-source log-iw-size(); location='/etc/syslog-ng/syslog-ng.conf:10:21'
[2024-09-11T20:28:45.083857] Accepting connections; addr='AF_UNIX(/var/run/syslog)'
[2024-09-11T20:28:45.083935] Accepting connections; addr='AF_UNIX(/var/run/synosyslog)'
[2024-09-11T20:28:45.088767] Configuration reload request received, reloading configuration;
[2024-09-11T20:28:45.088791] Configuration reload finished;
[2024-09-11T20:28:48.768638] WARNING: Support for the global log-iw-size() option was removed, please use a per-source log-iw-size(); location='/etc/syslog-ng/syslog-ng.conf:10:21'
[2024-09-11T20:28:48.802854] Accepting connections; addr='AF_UNIX(/var/run/syslog)'
[2024-09-11T20:28:48.802932] Accepting connections; addr='AF_UNIX(/var/run/synosyslog)'
[2024-09-11T20:28:48.807892] Configuration reload request received, reloading configuration;
[2024-09-11T20:28:48.807921] Configuration reload finished;
[2024-09-11T20:28:49.310585] WARNING: Support for the global log-iw-size() option was removed, please use a per-source log-iw-size(); location='/etc/syslog-ng/syslog-ng.conf:10:21'
[2024-09-11T20:28:49.341801] Accepting connections; addr='AF_UNIX(/var/run/syslog)'
[2024-09-11T20:28:49.341871] Accepting connections; addr='AF_UNIX(/var/run/synosyslog)'
[2024-09-11T20:28:49.346370] Configuration reload request received, reloading configuration;
[2024-09-11T20:28:49.346412] Configuration reload finished;
[2024-09-11T20:28:52.959161] WARNING: Support for the global log-iw-size() option was removed, please use a per-source log-iw-size(); location='/etc/syslog-ng/syslog-ng.conf:10:21'
[2024-09-11T20:28:53.004793] Accepting connections; addr='AF_UNIX(/var/run/syslog)'
[2024-09-11T20:28:53.004862] Accepting connections; addr='AF_UNIX(/var/run/synosyslog)'
[2024-09-11T20:28:53.004968] Syslog connection established; fd='28', server='AF_UNIX(/var/run/synologan.sock)', local='AF_UNIX(anonymous)'
[2024-09-11T20:28:53.009345] Configuration reload request received, reloading configuration;
[2024-09-11T20:28:53.009371] Configuration reload finished;
[2024-09-11T20:29:56.261973] WARNING: Support for the global log-iw-size() option was removed, please use a per-source log-iw-size(); location='/etc/syslog-ng/syslog-ng.conf:10:21'
[2024-09-11T20:29:56.663951] Accepting connections; addr='AF_UNIX(/var/run/syslog)'
[2024-09-11T20:29:56.664035] Accepting connections; addr='AF_UNIX(/var/run/synosyslog)'
[2024-09-11T20:29:56.719810] Configuration reload request received, reloading configuration;
[2024-09-11T20:29:56.719837] Configuration reload finished;
[2024-09-11T20:29:56.719855] EOF occurred while idle; fd='28'
[2024-09-11T20:29:56.719874] Syslog connection closed; fd='0', server='AF_UNIX(/var/run/synologan.sock)', time_reopen='10'
[2024-09-11T20:29:56.954482] WARNING: Support for the global log-iw-size() option was removed, please use a per-source log-iw-size(); location='/etc/syslog-ng/syslog-ng.conf:10:21'
[2024-09-11T20:29:56.991916] Accepting connections; addr='AF_UNIX(/var/run/syslog)'
[2024-09-11T20:29:56.992014] Accepting connections; addr='AF_UNIX(/var/run/synosyslog)'
[2024-09-11T20:29:56.992179] Connection failed; fd='58', server='AF_UNIX(/var/run/synologan.sock)', local='AF_UNIX(anonymous)', error='No such file or directory (2)'
[2024-09-11T20:29:56.992189] Initiating connection failed, reconnecting; time_reopen='10'
[2024-09-11T20:29:56.996888] Configuration reload request received, reloading configuration;
[2024-09-11T20:29:56.996915] Configuration reload finished;
[2024-09-11T20:29:57.905207] WARNING: Support for the global log-iw-size() option was removed, please use a per-source log-iw-size(); location='/etc/syslog-ng/syslog-ng.conf:10:21'
[2024-09-11T20:29:57.937937] Accepting connections; addr='AF_UNIX(/var/run/syslog)'
[2024-09-11T20:29:57.938024] Accepting connections; addr='AF_UNIX(/var/run/synosyslog)'
[2024-09-11T20:29:57.942746] Configuration reload request received, reloading configuration;
[2024-09-11T20:29:57.942775] Configuration reload finished;
[2024-09-11T20:29:58.024476] WARNING: Support for the global log-iw-size() option was removed, please use a per-source log-iw-size(); location='/etc/syslog-ng/syslog-ng.conf:10:21'
[2024-09-11T20:29:58.060650] Accepting connections; addr='AF_UNIX(/var/run/syslog)'
[2024-09-11T20:29:58.060758] Accepting connections; addr='AF_UNIX(/var/run/synosyslog)'
[2024-09-11T20:29:58.060992] Syslog connection established; fd='57', server='AF_UNIX(/var/run/synologan.sock)', local='AF_UNIX(anonymous)'
[2024-09-11T20:29:58.066813] Configuration reload request received, reloading configuration;
[2024-09-11T20:29:58.066840] Configuration reload finished;
[2024-09-11T20:30:37.438220] WARNING: Support for the global log-iw-size() option was removed, please use a per-source log-iw-size(); location='/etc/syslog-ng/syslog-ng.conf:10:21'
[2024-09-11T20:30:37.970698] Error reloading configuration; reason='Unable to trigger a reload while another reload attempt is in progress'
[2024-09-11T20:30:38.064823] Accepting connections; addr='AF_UNIX(/var/run/syslog)'
[2024-09-11T20:30:38.064906] Accepting connections; addr='AF_UNIX(/var/run/synosyslog)'
[2024-09-11T20:30:38.077535] Configuration reload request received, reloading configuration;
[2024-09-11T20:30:38.077565] Configuration reload finished;
[2024-09-11T21:06:06.137762] WARNING: Support for the global log-iw-size() option was removed, please use a per-source log-iw-size(); location='/etc/syslog-ng/syslog-ng.conf:10:21'
[2024-09-11T21:06:06.380351] Error reloading configuration; reason='Unable to trigger a reload while another reload attempt is in progress'
[2024-09-11T21:06:06.421069] Accepting connections; addr='AF_UNIX(/var/run/syslog)'
[2024-09-11T21:06:06.421147] Accepting connections; addr='AF_UNIX(/var/run/synosyslog)'
[2024-09-11T21:06:06.425921] Configuration reload request received, reloading configuration;
[2024-09-11T21:06:06.425947] Configuration reload finished;
[2024-09-12T00:26:23.959748] EOF occurred while idle; fd='57'
[2024-09-12T00:26:23.980247] Syslog connection closed; fd='0', server='AF_UNIX(/var/run/synologan.sock)', time_reopen='10'
[2024-09-12T00:26:26.342033] WARNING: Support for the global log-iw-size() option was removed, please use a per-source log-iw-size(); location='/etc/syslog-ng/syslog-ng.conf:10:21'
[2024-09-12T00:26:26.465573] Accepting connections; addr='AF_UNIX(/var/run/syslog)'
[2024-09-12T00:26:26.465644] Accepting connections; addr='AF_UNIX(/var/run/synosyslog)'
[2024-09-12T00:26:26.470082] Configuration reload request received, reloading configuration;
[2024-09-12T00:26:26.470110] Configuration reload finished;
[2024-09-12T00:26:27.975749] WARNING: Support for the global log-iw-size() option was removed, please use a per-source log-iw-size(); location='/etc/syslog-ng/syslog-ng.conf:10:21'
[2024-09-12T00:26:28.000015] Error reloading configuration; reason='Unable to trigger a reload while another reload attempt is in progress'
[2024-09-12T00:26:28.004785] Accepting connections; addr='AF_UNIX(/var/run/syslog)'
